IncidentID,num_vehicles_involved,eCollisionManner,Longitude,Latitude,InjurySeverity,eIntersectionType,eCollisionManner,city_name,IncidentDateTime,cyclist_citations,driver_citations,nearest_count_site,distance_to_nearest_count_site
2522258,2,ANGLE_FRONT_TO_SIDE,-111.936642661152,33.4218445761595,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2011/05/02 16:58:00",INATTENTION_DISTRACTION,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1,151,0.00014366177723
2568100,2,OTHER_97,-111.960768498836,33.4074174302655,1,FOUR_WAY_INTERSECTION,OTHER_97,TEMPE,"2011/06/29 00:07:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,137,0.00014527258986
2768370,2,OTHER_97,-111.945881072214,33.3634005772232,3,NOT_AT_INTERSECTION_0,OTHER_97,TEMPE,"2013/10/04 18:58:00",SPEED_TOO_FAST_FOR_CONDITIONS,NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION,148,0.00014640469238
2502068,2,ANGLE_FRONT_TO_SIDE,-111.926345317799,33.392957047448,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2011/03/09 13:42:00",OTHER_97,NO_IMPROPER_ACTION,142,0.00014773144557
2784531,2,OTHER_97,-111.917687427702,33.4148926391156,4,NOT_AT_INTERSECTION_0,OTHER_97,TEMPE,"2013/10/30 16:41:00",FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION,132,0.00014801716772
2589338,2,ANGLE_FRONT_TO_SIDE,-111.926299433309,33.4218952391482,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2011/11/15 10:11:00",NO_IMPROPER_ACTION,DISREGARDED_TRAFFIC_SIGNAL,117,0.00014976147865
2305448,2,ANGLE_FRONT_TO_SIDE,-111.926169567482,33.4147768017038,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/05/25 11:51:00",INATTENTION_DISTRACTION,INATTENTION_DISTRACTION,131,0.00014997864383
2389244,2,ANGLE_FRONT_TO_SIDE,-111.926169567482,33.4147768017038,1,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,TEMPE,"2010/02/27 10:00:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,INATTENTION_DISTRACTION,131,0.00014997864383
2343943,2,ANGLE_FRONT_TO_SIDE,-111.926172844434,33.4147767983951,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/09/26 11:44:00",DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION,131,0.00015156683758
2280955,2,ANGLE_FRONT_TO_SIDE,-111.947867889286,33.4072341878671,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/03/19 10:21:00",FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION,162,0.00015475860878
2664782,2,ANGLE_FRONT_TO_SIDE,-111.926299434636,33.4218897424904,1,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/10/13 22:38:00",OTHER_97,UNKNOWN_99,117,0.00015525811797
2640110,2,ANGLE_FRONT_TO_SIDE,-111.939450303274,33.3782101973556,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/07/20 05:34:00",DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION,147,0.00016528033077
2424072,2,SIDESWIPE_SAME_DIRECTION,-111.930707571916,33.4402259878154,1,FOUR_WAY_INTERSECTION,SIDESWIPE_SAME_DIRECTION,TEMPE,"2010/06/22 05:42:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,157,0.00016586353537
2655591,2,ANGLE_FRONT_TO_SIDE,-111.926299437289,33.4218787491749,3,NOT_REPORTED_255,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/03/30 13:41:00",FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION,117,0.00016625140019
2408360,2,ANGLE_FRONT_TO_SIDE,-111.926255606715,33.407499094587,4,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2010/04/26 22:21:00",KNOWINGLY_OPERATED_WITH_FAULTY_MISSING_EQUIPMENT,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1,138,0.00016663163253
2655755,2,LEFT_TURN,-111.946023597039,33.3636569715172,4,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2012/05/04 07:00:00",NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+FAILED_TO_YIELD_RIGHT_OF_WAY_103,148,0.00016759860929
2362880,2,UNKNOWN_99,-111.934957687792,33.392898232813,3,FOUR_WAY_INTERSECTION,UNKNOWN_99,TEMPE,"2009/11/25 02:15:00",UNKNOWN_99,INATTENTION_DISTRACTION,141,0.00016801326634
2374027,2,SIDESWIPE_SAME_DIRECTION,-111.934957687792,33.392898232813,2,FOUR_WAY_INTERSECTION,SIDESWIPE_SAME_DIRECTION,TEMPE,"2009/12/13 20:00:00",NO_IMPROPER_ACTION,DISREGARDED_TRAFFIC_SIGNAL,141,0.00016801326634
2387877,2,ANGLE_FRONT_TO_SIDE,-111.934957687792,33.392898232813,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2010/02/12 14:02:00",INATTENTION_DISTRACTION,NO_IMPROPER_ACTION,141,0.00016801326634
2352803,2,ANGLE_FRONT_TO_SIDE,-111.939690985787,33.4001010300393,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/10/21 16:53:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,145,0.00017084710882
2674834,2,ANGLE_FRONT_TO_SIDE,-111.96075701537,33.3930091630979,2,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/12/04 12:19:00",DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION,140,0.0001710409263
2676366,2,ANGLE_FRONT_TO_SIDE,-111.95221287426,33.4220159946078,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/11/29 09:20:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION,121,0.00017155655332
2768371,2,ANGLE_FRONT_TO_SIDE,-111.909052003836,33.4290689611681,4,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2013/10/04 20:27:00",UNKNOWN_99,UNKNOWN_99,104,0.00017175297802
2784604,2,ANGLE_FRONT_TO_SIDE,-111.926315238791,33.3928200417834,3,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,TEMPE,"2013/09/17 16:49:00",DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION,142,0.0001720767458
2656750,2,ANGLE_FRONT_TO_SIDE,-111.911182840404,33.3492762903171,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/09/05 16:53:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION,127,0.0001724772433
2443593,2,ANGLE_FRONT_TO_SIDE,-111.936643311301,33.4219462208541,2,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,TEMPE,"2010/08/19 20:30:00",NO_IMPROPER_ACTION,DISREGARDED_TRAFFIC_SIGNAL,151,0.00017627085097
2686283,2,LEFT_TURN,-111.936643311301,33.4219462208541,1,UNKNOWN_99,LEFT_TURN,TEMPE,"2013/01/17 10:30:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,151,0.00017627085097
2669994,2,ANGLE_FRONT_TO_SIDE,-111.939711863181,33.4001094814051,1,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/09/18 10:01:00",OTHER_97,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1,145,0.00017636152412
2290197,2,ANGLE_FRONT_TO_SIDE,-111.925932714619,33.4075079553743,2,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/04/06 18:15:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,FAILED_TO_YIELD_RIGHT_OF_WAY_103,138,0.00017686898068
2498158,2,LEFT_TURN,-111.952179159844,33.4146457410811,3,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2011/02/23 17:21:00",NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+OTHER_97,114,0.00018016136819
2784536,2,LEFT_TURN,-111.939955764424,33.419035113936,3,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2013/09/28 17:21:00",NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+MADE_IMPROPER_TURN,111,0.00018081926362
2445982,2,ANGLE_FRONT_TO_SIDE,-111.926271581719,33.4074991032415,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2010/09/14 11:15:00",NO_IMPROPER_ACTION,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,138,0.00018181796918
2589364,2,ANGLE_FRONT_TO_SIDE,-111.944281096232,33.4254682030754,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2011/11/02 20:21:00",NO_IMPROPER_ACTION,INATTENTION_DISTRACTION,108,0.00018356857144
2608281,2,ANGLE_FRONT_TO_SIDE,-111.944281096232,33.4254682030754,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/03/07 19:42:00",KNOWINGLY_OPERATED_WITH_FAULTY_MISSING_EQUIPMENT,NO_IMPROPER_ACTION,108,0.00018356857144
2665142,2,ANGLE_FRONT_TO_SIDE,-111.944281096232,33.4254682030754,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/08/28 11:35:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,108,0.00018356857144
2786890,2,ANGLE_FRONT_TO_SIDE,-111.944281096232,33.4254682030754,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2013/10/31 09:02:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,108,0.00018356857144
2424265,2,ANGLE_FRONT_TO_SIDE,-111.930687938512,33.4402263341368,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2010/06/30 10:50:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION,157,0.00018405784156
2589807,2,LEFT_TURN,-111.926280557193,33.41460649484,3,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2011/11/15 15:57:00",NO_IMPROPER_ACTION,MADE_IMPROPER_TURN+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1,131,0.00018657378182
2734594,3,ANGLE_FRONT_TO_SIDE,-111.939595035229,33.3930074372851,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2013/05/29 13:59:00",OTHER_97+OTHER_97,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1,144,0.00018784238667
2756571,2,ANGLE_FRONT_TO_SIDE,-111.943109233901,33.4376953998979,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2013/09/03 08:59:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION,101,0.00018893162422
2589878,2,OTHER_97,-111.942388051085,33.4219549081143,1,FOUR_WAY_INTERSECTION,OTHER_97,TEMPE,"2011/12/03 23:23:00",NO_IMPROPER_ACTION,OTHER_97,119,0.0001893105477
2424496,2,ANGLE_FRONT_TO_SIDE,-111.934955379009,33.4219519779891,3,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2010/06/18 23:59:00",NO_IMPROPER_ACTION,UNKNOWN_99,115,0.000189469482
2458259,2,LEFT_TURN,-111.942388835049,33.4219286721596,3,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2010/10/12 16:41:00",NO_IMPROPER_ACTION,OTHER_97,119,0.00019053593939
2510347,2,LEFT_TURN,-111.942388835049,33.4219286721596,1,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2011/03/14 10:24:00",NO_IMPROPER_ACTION,OTHER_97,119,0.00019053593939
2647938,2,ANGLE_FRONT_TO_SIDE,-111.942388835049,33.4219286721596,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/04/12 08:58:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION,119,0.00019053593939
2725707,2,ANGLE_FRONT_TO_SIDE,-111.942388835049,33.4219286721596,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2013/05/18 20:38:00",NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+FAILED_TO_YIELD_RIGHT_OF_WAY_103+NOT_APPLICABLE_MINUS_1,119,0.00019053593939
2791025,2,ANGLE_FRONT_TO_SIDE,-111.942388835049,33.4219286721596,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2013/12/11 07:50:00",NO_IMPROPER_ACTION,INATTENTION_DISTRACTION,119,0.00019053593939
2682449,2,LEFT_TURN,-111.934893349913,33.4074321745227,2,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2013/01/07 08:50:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,139,0.00019477264067
2745015,2,ANGLE_FRONT_TO_SIDE,-111.934893349913,33.4074321745227,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2013/07/15 15:03:00",DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION,139,0.00019477264067
2387756,2,ANGLE_FRONT_TO_SIDE,-111.92629070013,33.4146118082771,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2010/02/18 07:40:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,131,0.00019553779832
2724824,2,OTHER_97,-111.939482970487,33.3782110736748,3,UNKNOWN_99,OTHER_97,TEMPE,"2013/05/20 08:57:00",OTHER_97,NO_IMPROPER_ACTION,147,0.00019608330938
2698634,2,LEFT_TURN,-111.939956135121,33.4190625712169,3,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2013/02/18 06:45:00",NO_IMPROPER_ACTION,INATTENTION_DISTRACTION,111,0.00019625095489
2299809,2,OTHER_97,-111.926290699467,33.4146063114753,3,FOUR_WAY_INTERSECTION,OTHER_97,TEMPE,"2009/05/13 07:19:00",INATTENTION_DISTRACTION,INATTENTION_DISTRACTION,131,0.00019654487154
2367624,2,ANGLE_FRONT_TO_SIDE,-111.908918491474,33.4075050319931,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/12/08 16:33:00",DISREGARDED_TRAFFIC_SIGNAL,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1,159,0.00020180206245
2385249,2,OTHER_97,-111.952200868233,33.4146371461066,3,FOUR_WAY_INTERSECTION,OTHER_97,TEMPE,"2010/09/27 14:50:00",NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+FAILED_TO_YIELD_RIGHT_OF_WAY_103,114,0.00020202095718
2445446,2,ANGLE_FRONT_TO_SIDE,-111.926266371609,33.4147587828029,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2010/09/13 19:20:00",FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1,131,0.0002032130039
2595901,2,LEFT_TURN,-111.92628143535,33.4147329600487,2,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2012/01/13 16:30:00",NO_IMPROPER_ACTION,INATTENTION_DISTRACTION,131,0.00020343425916
2678106,2,ANGLE_FRONT_TO_SIDE,-111.926300271766,33.4002240656781,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/12/08 08:30:00",UNKNOWN_99,UNKNOWN_99,129,0.00020345756756
2592202,2,ANGLE_FRONT_TO_SIDE,-111.940006064281,33.4219318917497,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2011/11/05 18:26:00",DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION,118,0.00020747877649
2674015,2,REAR_END,-111.940006064281,33.4219318917497,3,FOUR_WAY_INTERSECTION,REAR_END,TEMPE,"2012/10/02 17:03:00",NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+SPEED_TOO_FAST_FOR_CONDITIONS,118,0.00020747877649
2691863,2,ANGLE_FRONT_TO_SIDE,-111.940006064281,33.4219318917497,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2013/02/05 17:00:00",NO_IMPROPER_ACTION,INATTENTION_DISTRACTION,118,0.00020747877649
2288966,2,SIDESWIPE_SAME_DIRECTION,-111.960922054949,33.4217283875755,3,NOT_AT_INTERSECTION_0,SIDESWIPE_SAME_DIRECTION,TEMPE,"2009/03/06 14:08:00",NO_IMPROPER_ACTION,FAILED_TO_KEEP_IN_PROPER_LANE,165,0.00020808762673
2798999,2,LEFT_TURN,-111.940007039465,33.4254718313745,1,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2013/12/15 15:48:00",NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+INATTENTION_DISTRACTION,106,0.00020976258403
2335959,2,ANGLE_FRONT_TO_SIDE,-111.936671584462,33.4219652833206,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/08/18 08:38:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,151,0.0002103650963
2589266,2,ANGLE_FRONT_TO_SIDE,-111.942389198055,33.4220373766334,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2011/11/29 08:13:00",OTHER_97,NO_IMPROPER_ACTION,119,0.00021144441946
2786384,2,ANGLE_FRONT_TO_SIDE,-111.939587599425,33.3926535187292,1,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2013/11/17 17:53:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,144,0.0002118936
2354513,2,ANGLE_FRONT_TO_SIDE,-111.942410753546,33.4219284958379,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/10/30 10:55:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,119,0.00021239574292
2733029,2,ANGLE_FRONT_TO_SIDE,-111.909057884363,33.4292850108808,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2013/05/24 16:12:00",OTHER_97,MADE_IMPROPER_TURN,104,0.00021252307233
2274920,2,ANGLE_FRONT_TO_SIDE,-111.930654199025,33.4148856012498,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/02/25 15:34:00",FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION,153,0.00021481436469
2522936,2,LEFT_TURN,-111.940007018881,33.4254993133096,4,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2011/05/12 14:56:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,106,0.00021499253582
2768391,2,LEFT_TURN,-111.940007018881,33.4254993133096,1,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2013/09/27 21:37:00",KNOWINGLY_OPERATED_WITH_FAULTY_MISSING_EQUIPMENT,NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+FAILED_TO_YIELD_RIGHT_OF_WAY_103,106,0.00021499253582
2350850,2,ANGLE_FRONT_TO_SIDE,-111.947300411583,33.421924604752,2,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/10/05 16:38:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION,120,0.00021657225656
2655613,2,ANGLE_FRONT_TO_SIDE,-111.960804369135,33.4255777784763,4,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/05/16 06:36:00",OTHER_97,NO_IMPROPER_ACTION,110,0.00021914063148
2276425,2,LEFT_TURN,-111.93485444949,33.4147001098491,3,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2009/03/04 13:56:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,INATTENTION_DISTRACTION,133,0.00021959874597
2416153,2,SIDESWIPE_OPPOSITE_DIRECTION,-111.946882544953,33.421896365856,3,NOT_AT_INTERSECTION_0,SIDESWIPE_OPPOSITE_DIRECTION,TEMPE,"2010/05/30 13:21:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION,120,0.00022246626381
2713043,2,ANGLE_FRONT_TO_SIDE,-111.947279886014,33.4219850502991,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2013/04/06 00:41:00",OTHER_97,NO_IMPROPER_ACTION,120,0.00022876589856
2734593,2,OTHER_97,-111.944281558732,33.4253033368455,3,FOUR_WAY_INTERSECTION,OTHER_97,TEMPE,"2013/05/30 14:12:00",FAILED_TO_KEEP_IN_PROPER_LANE,NO_IMPROPER_ACTION,108,0.00023107604803
2289061,2,ANGLE_FRONT_TO_SIDE,-111.942414191249,33.4220409297397,4,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/04/01 11:55:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION,119,0.00023560515403
2354542,2,LEFT_TURN,-111.940020002407,33.4253618027272,2,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2009/10/27 16:26:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,106,0.00023614370646
2331356,2,ANGLE_FRONT_TO_SIDE,-111.909101751776,33.4076694599999,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/08/12 19:24:00",FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION,159,0.00023651823484
2368560,2,ANGLE_FRONT_TO_SIDE,-111.940010605006,33.4190567403077,3,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/12/08 16:41:00",INATTENTION_DISTRACTION,OTHER_97,111,0.00023929599857
2414916,2,ANGLE_FRONT_TO_SIDE,-111.945882897353,33.3637870406954,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2010/05/12 06:40:00",FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION,148,0.00024151336772
2352773,2,ANGLE_FRONT_TO_SIDE,-111.917689251265,33.4218790305408,1,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/10/08 08:50:00",FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION,116,0.00024194431594
2496538,2,ANGLE_FRONT_TO_SIDE,-111.960906096036,33.4074177334162,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2011/02/07 19:10:00",NO_IMPROPER_ACTION,MADE_IMPROPER_TURN,137,0.00024307519716
2734605,2,ANGLE_FRONT_TO_SIDE,-111.909120303928,33.4292500468922,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2013/05/27 17:53:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION,104,0.00024587371956
2316412,2,ANGLE_FRONT_TO_SIDE,-111.942414960221,33.422065609296,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/06/20 16:39:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,UNKNOWN_99,119,0.00024735686636
2588897,2,LEFT_TURN,-111.939993036018,33.4217816850768,3,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2011/09/22 16:58:00",OTHER_97,OTHER_97,118,0.00025361731097
2344119,2,ANGLE_FRONT_TO_SIDE,-111.926339562703,33.3931574745533,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2009/09/22 18:46:00",UNKNOWN_99,UNKNOWN_99+NOT_APPLICABLE_MINUS_1,142,0.00025448278051
2791081,2,LEFT_TURN,-111.934914277436,33.4146810465039,2,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,"2013/12/06 10:58:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,133,0.00025466257219
2675597,2,ANGLE_FRONT_TO_SIDE,-111.926270825692,33.4076321128248,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/10/10 10:50:00",OTHER_97,NO_IMPROPER_ACTION,138,0.00025471538827
2766707,2,LEFT_TURN,-111.939549555727,33.4255018037469,2,NOT_AT_INTERSECTION_0,LEFT_TURN,TEMPE,"2013/09/19 17:52:00",NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103,106,0.00025583023862
2669962,2,ANGLE_FRONT_TO_SIDE,-111.942454377167,33.4219285756024,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/11/03 07:59:00",OTHER_97,FAILED_TO_YIELD_RIGHT_OF_WAY_103,119,0.00025590478358
2430213,2,SIDESWIPE_SAME_DIRECTION,-111.951907784699,33.4073885190176,3,NOT_AT_INTERSECTION_0,SIDESWIPE_SAME_DIRECTION,TEMPE,"2010/07/06 09:50:00",NO_IMPROPER_ACTION,INATTENTION_DISTRACTION,160,0.00025635562706
2678121,2,ANGLE_FRONT_TO_SIDE,-111.917676300234,33.4218873691178,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/11/08 11:55:00",OTHER_97,NO_IMPROPER_ACTION,116,0.00025718419097
2611032,2,ANGLE_FRONT_TO_SIDE,-111.917790881593,33.4220155502729,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2012/03/14 18:02:00",NO_IMPROPER_ACTION,OTHER_97+NOT_APPLICABLE_MINUS_1,116,0.00026395667438
2566923,2,ANGLE_FRONT_TO_SIDE,-111.917676285319,33.4219038584083,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,"2011/09/01 11:11:00",DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION,116,0.00026450606311
